Date,High Temp (ºF),Avg Temp (ºF),Low T (ºF),High Dew Pt (ºF),Avg Dew Pt (ºF),Low Dew Pt (ºF),High Hum (%),Avg Hum (%),Low Hum (%),High Spe (mph),Avg Spe (mph),Low Spe (mph),High Press (in),Low Press (in),Sum Prec (In)
7/23/2024,105.1,83.0,60.4,60.4,49.3,38.3,55.0,34.0,15.0,6.7,0.5,0.0,30.12,30.0,0.0
7/24/2024,107.4,86.0,63.9,62.1,52.2,46.6,55.0,35.0,15.0,7.4,0.6,0.0,30.07,29.88,0.0
7/25/2024,106.2,86.7,65.3,58.6,52.2,46.4,61.0,34.0,15.0,6.5,0.6,0.0,29.91,29.7,0.0
7/26/2024,103.3,87.4,71.2,65.5,60.1,50.2,71.0,43.0,21.0,6.7,0.7,0.0,29.85,29.75,0.0
7/27/2024,103.3,87.3,71.2,65.1,59.3,51.6,66.0,42.0,21.0,11.0,0.7,0.0,29.9,29.8,0.0
7/28/2024,104.5,89.2,71.6,58.1,53.8,49.3,49.0,31.0,17.0,6.5,1.0,0.0,30.0,29.88,0.0
7/29/2024,100.4,84.9,70.5,68.2,57.6,51.8,89.0,42.0,22.0,12.5,0.9,0.0,30.07,29.91,0.16
7/30/2024,104.9,87.3,69.4,64.8,56.8,48.4,75.0,41.0,18.0,7.8,1.1,0.0,30.02,29.85,0.0
7/31/2024,102.6,82.9,63.1,59.9,54.4,49.3,71.0,41.0,18.0,7.8,0.9,0.0,29.98,29.88,0.0
8/1/2024,103.1,83.3,61.7,56.1,50.8,44.6,66.0,37.0,15.0,7.6,0.9,0.0,29.97,29.82,0.0
8/2/2024,97.3,80.8,61.7,60.6,53.3,47.7,62.0,41.0,21.0,7.4,0.8,0.0,29.9,29.82,0.0
8/3/2024,101.3,93.0,77.5,62.4,55.1,48.9,47.0,29.0,20.0,8.5,0.9,0.0,29.96,29.85,0.0
8/4/2024,102.9,85.8,67.5,66.4,54.9,47.8,59.0,37.0,19.0,8.9,0.8,0.0,29.98,29.84,0.0
8/5/2024,103.3,85.1,65.5,62.6,53.5,48.6,60.0,37.0,17.0,8.9,0.9,0.0,29.92,29.79,0.0
8/6/2024,103.6,84.6,64.2,58.5,50.6,46.2,57.0,34.0,16.0,8.9,0.9,0.0,29.88,29.75,0.0
8/7/2024,102.7,84.1,64.6,59.9,51.9,46.0,57.0,36.0,15.0,7.6,0.6,0.0,29.89,29.8,0.0
8/8/2024,105.1,93.1,72.0,57.6,52.5,44.1,54.0,27.0,14.0,5.1,0.8,0.0,29.97,29.88,0.0
8/9/2024,106.0,87.0,68.9,59.9,53.0,46.8,55.0,34.0,15.0,4.7,0.6,0.0,30.05,29.94,0.0
8/10/2024,103.5,89.6,75.2,56.5,51.4,43.2,46.0,29.0,14.0,6.7,1.0,0.0,30.07,29.93,0.0
8/11/2024,103.1,89.7,73.2,59.7,53.2,48.6,51.0,31.0,18.0,8.1,1.0,0.0,29.99,29.81,0.0
8/12/2024,101.5,87.5,69.8,60.1,55.8,50.2,59.0,36.0,19.0,7.4,1.2,0.0,29.91,29.77,0.0
8/13/2024,89.8,79.6,61.7,61.3,54.9,46.8,74.0,44.0,24.0,9.6,1.4,0.0,29.88,29.77,0.0
8/14/2024,90.0,76.6,61.0,58.8,55.5,51.6,79.0,51.0,29.0,10.3,1.5,0.0,29.99,29.86,0.0
8/15/2024,89.2,74.5,58.3,56.8,49.3,41.5,68.0,44.0,21.0,10.7,1.7,0.0,30.04,29.94,0.0
8/16/2024,95.5,76.0,57.9,56.8,48.2,39.0,71.0,42.0,15.0,7.6,0.6,0.0,30.07,29.94,0.0
8/17/2024,99.0,78.8,58.8,60.8,49.4,41.9,58.0,38.0,20.0,8.5,0.7,0.0,30.05,29.88,0.0
8/18/2024,94.6,76.0,62.1,59.9,51.3,44.4,57.0,43.0,24.0,11.0,0.8,0.0,29.94,29.84,0.0
8/19/2024,98.8,81.2,64.4,59.5,51.9,45.0,58.0,38.0,22.0,8.9,0.8,0.0,29.95,29.83,0.0
8/20/2024,100.4,80.6,60.4,60.1,50.1,43.7,57.0,37.0,19.0,6.7,0.6,0.0,29.94,29.85,0.0
8/21/2024,101.5,84.5,69.3,64.8,55.7,46.9,54.0,38.0,21.0,6.5,0.8,0.0,30.01,29.86,0.0
8/22/2024,100.4,84.4,70.7,65.7,60.0,52.0,72.0,47.0,23.0,6.9,0.7,0.0,29.96,29.84,0.0
8/23/2024,101.3,80.1,60.8,63.3,55.2,47.3,73.0,45.0,21.0,6.5,0.8,0.0,29.96,29.84,0.0
8/24/2024,98.6,83.7,69.3,63.9,57.9,51.8,77.0,45.0,24.0,7.8,1.0,0.0,29.93,29.83,0.0
8/25/2024,97.5,80.1,61.7,66.7,57.1,49.1,70.0,48.0,24.0,9.6,0.8,0.0,29.99,29.88,0.0
8/26/2024,96.1,80.2,67.8,67.3,60.2,50.9,77.0,53.0,24.0,6.7,0.6,0.0,30.02,29.88,0.0
8/27/2024,97.5,80.2,64.6,67.3,56.2,50.0,73.0,47.0,21.0,7.8,0.6,0.0,29.97,29.84,0.0
8/28/2024,98.8,81.5,61.2,65.5,56.7,48.4,68.0,45.0,27.0,5.8,0.5,0.0,29.94,29.81,0.0
8/29/2024,86.2,76.1,67.3,72.5,67.0,61.0,98.0,75.0,45.0,5.4,0.6,0.0,29.99,29.87,0.33
8/30/2024,90.7,76.3,67.1,68.4,64.7,59.7,91.0,70.0,38.0,4.9,0.5,0.0,29.97,29.83,0.0
8/31/2024,89.4,75.4,67.6,71.4,62.9,57.2,95.0,67.0,43.0,9.2,0.8,0.0,29.97,29.83,0.06
9/1/2024,91.0,76.7,66.2,69.8,64.6,58.8,95.0,70.0,37.0,7.2,0.6,0.0,29.93,29.82,0.0
9/2/2024,92.5,77.3,63.5,68.2,60.3,53.6,89.0,60.0,28.0,8.1,0.7,0.0,29.91,29.76,0.0
9/3/2024,92.5,78.3,63.9,67.3,61.1,54.3,88.0,59.0,31.0,6.7,0.9,0.0,29.89,29.79,0.0
9/4/2024,81.5,71.8,60.8,64.8,59.4,53.6,97.0,68.0,40.0,7.8,1.2,0.0,29.94,29.86,0.59
9/5/2024,84.9,69.7,54.1,58.5,52.5,49.1,85.0,58.0,32.0,6.9,0.8,0.0,29.94,29.65,0.0
9/6/2024,83.8,70.1,57.2,57.6,49.2,38.3,85.0,52.0,27.0,10.5,1.2,0.0,29.97,29.61,0.0
9/7/2024,82.0,64.0,45.3,49.1,41.7,37.2,81.0,49.0,21.0,8.7,0.8,0.0,30.12,29.96,0.0
9/8/2024,83.1,66.7,48.6,53.2,46.7,41.5,77.0,52.0,28.0,9.4,1.2,0.0,30.21,30.08,0.0
9/9/2024,88.2,66.9,46.6,53.1,45.3,41.5,85.0,51.0,21.0,7.2,0.4,0.0,30.33,30.2,0.0
9/10/2024,89.6,68.4,48.4,55.6,46.2,40.1,79.0,50.0,20.0,6.5,0.5,0.0,30.31,30.18,0.0
9/11/2024,87.4,71.4,54.1,51.4,45.5,33.1,75.0,44.0,18.0,6.9,1.0,0.0,30.26,30.16,0.0
9/12/2024,86.4,69.9,52.5,54.5,49.6,46.4,82.0,51.0,26.0,8.5,1.1,0.0,30.27,30.16,0.0
9/13/2024,76.8,65.7,54.9,53.2,43.5,36.3,67.0,47.0,24.0,9.6,2.2,0.0,30.39,30.25,0.0
9/14/2024,84.9,65.8,50.0,53.2,46.2,40.3,71.0,51.0,30.0,6.5,0.8,0.0,30.43,30.3,0.0
9/15/2024,90.0,68.3,48.4,52.0,41.3,32.4,80.0,45.0,14.0,5.4,0.6,0.0,30.36,30.22,0.0
9/16/2024,87.4,69.6,45.1,39.6,30.8,22.5,52.0,26.0,11.0,7.2,1.5,0.0,30.29,30.15,0.0
9/17/2024,85.5,68.7,54.7,47.5,41.5,37.2,60.0,39.0,20.0,6.5,1.0,0.0,30.21,30.02,0.0
9/18/2024,84.4,68.5,54.1,64.0,55.1,43.7,83.0,64.0,37.0,8.9,0.9,0.0,30.15,30.06,0.0
9/19/2024,78.8,64.8,57.2,61.7,58.6,55.4,98.0,82.0,49.0,9.8,0.7,0.0,30.19,30.1,0.37
9/20/2024,75.4,62.6,56.1,63.3,58.7,55.4,98.0,88.0,56.0,4.0,0.3,0.0,30.22,30.11,0.07
9/21/2024,77.4,67.4,60.1,64.9,60.3,55.6,99.0,79.0,52.0,7.4,0.9,0.0,30.17,30.09,0.15
9/22/2024,79.2,64.9,53.6,59.2,54.1,50.9,97.0,72.0,39.0,6.5,0.7,0.0,30.23,30.15,0.0
9/23/2024,78.3,62.0,47.1,55.8,49.9,45.3,95.0,69.0,33.0,6.9,0.5,0.0,30.24,30.13,0.0
9/24/2024,73.8,60.2,48.0,52.2,47.2,40.5,92.0,66.0,31.0,6.9,0.9,0.0,30.19,29.88,0.0
9/25/2024,76.6,66.9,59.2,62.4,56.5,47.3,81.0,69.0,57.0,9.2,1.3,0.0,29.97,29.89,0.0
9/26/2024,74.8,68.0,62.6,64.6,61.4,56.8,93.0,80.0,55.0,12.8,2.4,0.0,29.93,29.85,0.0
9/27/2024,73.8,63.3,54.3,57.4,47.8,37.0,93.0,61.0,32.0,9.4,1.6,0.0,30.1,29.91,0.0
9/28/2024,75.6,55.3,40.8,43.3,38.6,33.4,86.0,58.0,23.0,7.4,0.5,0.0,30.2,30.09,0.0
9/29/2024,80.1,59.1,43.7,51.1,40.9,34.3,83.0,56.0,20.0,4.7,0.5,0.0,30.2,30.08,0.0
9/30/2024,87.8,63.7,44.6,46.9,41.5,37.4,82.0,50.0,21.0,3.8,0.3,0.0,30.15,30.0,0.0
