Date,High Temp (ºF),Avg Temp (ºF),Low T (ºF),High Dew Pt (ºF),Avg Dew Pt (ºF),Low Dew Pt (ºF),High Hum (%),Avg Hum (%),Low Hum (%),High Spe (mph),Avg Spe (mph),Low Spe (mph),High Press (in),Low Press (in),Sum Prec (In)
7/23/2024,100.5,83.6,67.1,53.4,44.0,37.5,47.0,27.0,14.0,1.5,0.0,0.0,30.46,30.34,0.0
7/24/2024,102.2,87.1,71.2,51.0,46.3,41.0,44.0,26.0,13.0,1.5,0.0,0.0,30.4,30.22,0.0
7/25/2024,101.8,88.3,74.3,52.7,46.7,36.3,43.0,26.0,12.0,2.9,0.0,0.0,30.26,30.05,0.0
7/26/2024,97.1,85.7,73.9,57.2,52.0,45.8,49.0,33.0,20.0,2.4,0.0,0.0,30.18,30.1,0.0
7/27/2024,99.5,85.9,73.2,59.5,53.1,42.9,58.0,35.0,17.0,3.1,0.0,0.0,30.23,30.14,0.0
7/28/2024,100.9,87.4,74.1,54.6,48.6,34.3,44.0,28.0,12.0,1.5,0.0,0.0,30.33,30.2,0.0
7/29/2024,96.6,84.2,73.9,59.3,51.9,46.7,48.0,34.0,20.0,1.7,0.0,0.0,30.38,30.26,0.0
7/30/2024,100.7,85.5,72.6,55.9,49.9,39.3,55.0,32.0,15.0,2.4,0.0,0.0,30.34,30.2,0.0
7/31/2024,100.4,85.1,70.8,51.8,46.0,37.4,47.0,28.0,14.0,2.0,0.0,0.0,30.31,30.21,0.0
8/1/2024,100.5,84.8,69.2,50.7,41.8,32.3,42.0,24.0,10.0,1.7,0.0,0.0,30.28,30.15,0.0
8/2/2024,91.7,81.7,71.2,57.7,50.2,41.1,50.0,34.0,19.0,0.0,0.0,0.0,30.26,30.15,0.0
8/3/2024,95.3,81.1,65.6,56.1,51.5,43.5,66.0,39.0,20.0,0.0,0.0,0.0,30.29,30.2,0.0
8/4/2024,97.3,84.1,69.9,52.3,45.4,39.0,44.0,27.0,17.0,0.0,0.0,0.0,30.32,30.18,0.0
8/5/2024,100.4,86.1,71.9,52.7,45.6,39.0,40.0,26.0,14.0,0.0,0.0,0.0,30.25,30.11,0.0
8/6/2024,99.6,86.5,73.5,48.3,42.3,34.3,35.0,22.0,12.0,0.0,0.0,0.0,30.21,30.09,0.0
8/7/2024,99.3,85.0,70.1,54.6,44.4,37.4,41.0,26.0,14.0,0.0,0.0,0.0,30.22,30.14,0.0
8/8/2024,101.6,85.5,71.6,53.7,45.7,35.2,49.0,28.0,11.0,0.0,0.0,0.0,30.3,30.2,0.0
8/9/2024,101.8,86.3,72.5,54.3,47.3,36.6,48.0,28.0,12.0,0.0,0.0,0.0,30.38,30.27,0.0
8/10/2024,101.1,86.0,72.5,52.7,45.0,36.8,47.0,26.0,12.0,0.0,0.0,0.0,30.42,30.26,0.0
8/11/2024,100.0,84.1,69.9,49.6,45.3,40.1,44.0,27.0,15.0,0.0,0.0,0.0,30.33,30.15,0.0
8/12/2024,98.0,83.6,71.9,53.7,49.3,42.0,48.0,32.0,17.0,0.0,0.0,0.0,30.24,30.11,0.0
8/13/2024,85.8,76.8,70.5,64.9,53.9,47.6,74.0,46.0,32.0,0.0,0.0,0.0,30.19,30.1,0.01
8/14/2024,85.8,74.9,64.9,56.4,51.3,42.4,72.0,46.0,25.0,0.0,0.0,0.0,30.33,30.19,0.01
8/15/2024,88.7,72.8,56.3,50.1,44.7,35.9,72.0,41.0,17.0,0.0,0.0,0.0,30.37,30.27,0.0
8/16/2024,92.6,77.5,61.1,47.6,41.9,29.6,57.0,32.0,12.0,0.0,0.0,0.0,30.39,30.28,0.0
8/17/2024,95.1,80.1,65.3,50.0,43.1,38.1,44.0,28.0,14.0,0.0,0.0,0.0,30.36,30.22,0.0
8/18/2024,91.0,81.4,71.2,56.8,51.1,44.9,59.0,36.0,22.0,0.0,0.0,0.0,30.3,30.22,0.0
8/19/2024,94.2,78.2,61.8,53.9,47.4,42.9,61.0,37.0,19.0,0.0,0.0,0.0,30.31,30.18,0.0
8/20/2024,94.8,80.7,64.2,46.2,42.2,38.1,47.0,27.0,16.0,0.0,0.0,0.0,30.3,30.2,0.0
8/21/2024,96.0,80.8,66.3,55.7,48.1,41.5,46.0,33.0,16.0,0.0,0.0,0.0,30.36,30.21,0.0
8/22/2024,95.5,81.5,70.1,57.9,53.4,44.9,57.0,40.0,20.0,0.0,0.0,0.0,30.29,30.18,0.0
8/23/2024,96.9,82.6,68.9,56.6,44.1,36.8,46.0,27.0,15.0,4.6,0.2,0.0,30.3,30.18,0.0
8/24/2024,95.7,81.0,68.0,59.5,52.0,43.5,59.0,39.0,21.0,7.6,0.5,0.0,30.27,30.17,0.0
8/25/2024,92.1,80.2,67.8,57.2,53.1,43.5,66.0,41.0,20.0,7.8,0.6,0.0,30.35,30.23,0.0
8/26/2024,89.6,78.4,67.8,62.6,55.6,44.4,63.0,47.0,29.0,6.9,0.4,0.0,30.36,30.23,0.0
8/27/2024,94.2,80.5,68.1,60.8,50.4,43.5,58.0,37.0,22.0,5.3,0.2,0.0,30.31,30.18,0.0
8/28/2024,95.1,81.1,66.7,57.2,48.2,41.1,44.0,33.0,19.0,4.2,0.2,0.0,30.28,30.17,0.0
8/29/2024,84.5,74.5,66.5,68.0,63.1,51.8,92.0,70.0,34.0,7.8,0.4,0.0,30.35,30.2,0.59
8/30/2024,84.5,73.6,65.4,68.0,64.0,57.0,92.0,74.0,48.0,6.9,0.2,0.0,30.32,30.19,0.77
8/31/2024,78.6,70.4,62.7,64.9,62.0,57.5,92.0,76.0,51.0,5.5,0.4,0.0,30.33,30.2,0.45
9/1/2024,82.2,73.5,66.9,69.4,63.4,56.6,90.0,72.0,44.0,4.4,0.1,0.0,30.26,30.17,0.97
9/2/2024,86.1,73.4,64.9,66.0,60.2,55.0,83.0,65.0,37.0,11.4,0.9,0.0,30.24,30.12,0.97
9/3/2024,86.5,73.8,64.5,64.0,58.7,46.7,86.0,63.0,27.0,3.8,0.2,0.0,30.23,30.13,0.0
9/4/2024,78.4,71.0,64.7,60.4,55.3,47.4,75.0,59.0,34.0,8.0,0.8,0.0,30.28,30.21,0.0
9/5/2024,78.6,65.9,54.1,51.9,49.0,46.0,81.0,57.0,34.0,6.9,0.6,0.0,30.29,29.98,0.0
9/6/2024,78.8,68.2,60.2,52.1,41.3,20.6,74.0,44.0,12.0,5.8,0.7,0.0,30.02,29.94,0.0
9/7/2024,80.0,65.8,52.5,42.0,38.7,32.5,63.0,39.0,19.0,7.3,0.5,0.0,30.19,30.01,0.0
9/8/2024,79.5,66.7,53.6,47.8,43.2,39.0,69.0,45.0,28.0,7.3,0.7,0.0,30.28,30.13,0.0
9/9/2024,84.2,68.7,53.4,46.2,42.0,38.6,65.0,40.0,23.0,5.8,0.5,0.0,30.39,30.27,0.0
9/10/2024,86.0,70.0,56.3,49.6,45.5,42.4,69.0,44.0,23.0,8.0,0.9,0.0,30.38,30.25,0.0
9/11/2024,81.5,71.9,64.7,46.9,37.5,25.8,42.0,30.0,16.0,11.6,1.6,0.0,30.33,30.26,0.0
9/12/2024,78.9,70.3,61.8,50.9,48.3,45.3,65.0,47.0,32.0,9.8,1.7,0.0,30.34,30.26,0.0
9/13/2024,76.1,63.6,52.7,50.7,42.7,38.4,70.0,49.0,28.0,6.2,0.3,0.0,30.46,30.34,0.0
9/14/2024,79.5,63.9,51.2,49.1,40.5,31.8,59.0,43.0,27.0,3.3,0.1,0.0,30.5,30.38,0.0
9/15/2024,86.0,69.2,53.0,44.0,38.0,24.6,67.0,37.0,15.0,9.8,0.8,0.0,30.43,30.3,0.0
9/16/2024,86.0,68.8,51.0,38.1,29.9,21.5,44.0,26.0,10.0,9.1,0.6,0.0,30.37,30.24,0.0
9/17/2024,80.9,66.8,53.7,41.7,36.6,32.1,51.0,34.0,18.0,4.2,0.1,0.0,30.3,30.12,0.0
9/18/2024,78.2,64.8,54.6,54.5,45.6,37.5,67.0,51.0,35.0,3.5,0.1,0.0,30.23,30.14,0.0
9/19/2024,71.0,62.3,57.9,60.0,56.9,54.1,92.0,83.0,60.0,6.0,0.1,0.0,30.26,30.2,0.4
9/20/2024,70.7,62.3,56.6,59.3,56.6,53.9,94.0,82.0,61.0,2.9,0.0,0.0,30.28,30.2,0.66
9/21/2024,72.8,64.9,60.0,62.9,58.7,53.6,95.0,81.0,59.0,8.0,0.5,0.0,30.24,30.14,0.91
9/22/2024,72.3,62.3,54.5,60.2,54.3,48.5,90.0,76.0,53.0,5.1,0.1,0.0,30.29,30.22,0.15
9/23/2024,73.7,63.7,54.1,53.0,48.7,42.0,84.0,61.0,37.0,4.9,0.3,0.0,30.29,30.19,0.15
9/24/2024,72.3,62.3,53.6,48.0,42.9,37.4,70.0,50.0,34.0,7.6,0.3,0.0,30.27,30.19,0.0
9/25/2024,70.7,63.6,58.6,62.2,55.9,47.8,87.0,76.0,62.0,3.5,0.2,0.0,30.28,30.2,0.0
9/26/2024,74.1,66.9,59.1,62.6,58.7,53.2,87.0,76.0,54.0,7.8,0.9,0.0,30.23,30.13,0.0
9/27/2024,67.1,59.6,52.7,53.4,41.6,33.0,86.0,54.0,32.0,11.1,1.8,0.0,30.42,30.22,0.0
9/28/2024,70.7,56.7,47.3,39.5,36.9,32.7,69.0,50.0,26.0,6.2,0.4,0.0,30.52,30.41,0.0
9/29/2024,75.3,58.8,45.8,44.4,40.7,36.3,77.0,54.0,25.0,2.6,0.1,0.0,30.51,30.41,0.0
9/30/2024,82.2,63.3,49.1,44.7,40.7,33.0,74.0,48.0,19.0,2.9,0.0,0.0,30.47,30.34,0.0
