Date,High Temp (ºF),Avg Temp (ºF),Low T (ºF),High Dew Pt (ºF),Avg Dew Pt (ºF),Low Dew Pt (ºF),High Hum (%),Avg Hum (%),Low Hum (%),High Spe (mph),Avg Spe (mph),Low Spe (mph),High Press (in),Low Press (in),Sum Prec (In)
7/23/2024,101.7,85.8,67.8,57.9,45.4,29.1,42.0,25.0,16.0,13.0,2.6,0.0,30.12,30.01,0.0
7/24/2024,105.6,91.0,73.9,55.8,49.7,42.8,37.0,25.0,17.0,18.3,3.4,0.0,30.06,29.89,0.0
7/25/2024,101.7,89.9,72.9,56.5,49.4,42.8,42.0,26.0,15.0,15.2,3.2,0.0,29.93,29.74,0.0
7/26/2024,98.8,87.2,77.5,66.6,56.6,44.1,52.0,36.0,23.0,18.1,3.4,0.0,29.85,29.76,0.0
7/27/2024,100.8,88.0,76.1,62.8,55.9,47.8,54.0,35.0,20.0,15.4,3.5,0.0,29.91,29.81,0.0
7/28/2024,100.6,88.0,74.8,57.4,54.3,51.3,50.0,33.0,21.0,15.9,4.0,0.0,29.99,29.86,0.0
7/29/2024,96.6,83.7,71.8,67.5,57.8,53.4,84.0,43.0,28.0,18.6,3.1,0.0,30.09,29.92,0.07
7/30/2024,98.4,86.6,76.1,57.9,54.7,52.0,49.0,35.0,22.0,16.8,4.3,0.0,30.0,29.88,0.0
7/31/2024,98.4,85.1,69.4,56.8,50.3,37.8,53.0,32.0,13.0,16.6,4.6,0.0,29.98,29.9,0.0
8/1/2024,99.5,86.9,70.3,55.8,48.1,40.1,47.0,27.0,14.0,16.8,5.2,0.0,29.95,29.83,0.0
8/2/2024,94.8,85.5,76.3,61.7,55.3,47.1,49.0,36.0,26.0,19.2,6.1,0.0,29.92,29.82,0.0
8/3/2024,97.9,84.6,71.2,58.1,54.3,49.3,58.0,37.0,22.0,20.6,3.2,0.0,29.97,29.85,0.0
8/4/2024,100.2,86.6,71.4,57.7,50.9,46.6,47.0,30.0,20.0,15.9,3.3,0.0,29.98,29.85,0.0
8/5/2024,100.2,88.3,73.6,55.8,47.5,37.6,40.0,26.0,12.0,19.2,4.3,0.0,29.92,29.81,0.0
8/6/2024,98.8,87.8,75.4,51.1,47.3,42.4,39.0,25.0,17.0,17.2,5.4,0.0,29.87,29.78,0.0
8/7/2024,100.2,87.4,72.3,55.0,47.7,36.7,48.0,27.0,13.0,14.8,4.0,0.0,29.89,29.82,0.0
8/8/2024,101.3,88.2,74.3,57.0,51.0,42.3,48.0,30.0,14.0,12.1,3.2,0.0,29.97,29.87,0.0
8/9/2024,103.1,90.0,79.7,56.8,50.6,44.8,39.0,27.0,15.0,12.1,3.2,0.0,30.05,29.94,0.0
8/10/2024,100.8,89.4,78.1,53.4,48.9,41.7,41.0,26.0,14.0,16.6,4.3,0.0,30.06,29.92,0.0
8/11/2024,100.2,88.1,76.1,55.9,49.3,41.0,40.0,27.0,19.0,15.0,3.7,0.0,29.98,29.82,0.0
8/12/2024,97.5,86.7,75.7,58.6,52.4,48.2,45.0,32.0,21.0,18.6,4.3,0.0,29.91,29.8,0.0
8/13/2024,86.5,78.8,70.2,59.5,54.4,47.3,58.0,43.0,33.0,17.2,5.0,0.0,29.88,29.81,0.0
8/14/2024,89.6,77.2,66.9,57.2,52.6,47.3,63.0,44.0,25.0,19.2,3.4,0.0,29.99,29.87,0.0
8/15/2024,90.9,74.5,60.1,50.7,46.5,41.4,67.0,40.0,19.0,11.6,3.1,0.0,30.05,29.95,0.0
8/16/2024,96.3,80.4,63.5,52.7,43.9,30.7,51.0,30.0,11.0,13.4,2.6,0.0,30.06,29.95,0.0
8/17/2024,97.7,82.9,66.7,52.3,45.8,39.6,41.0,28.0,18.0,14.3,3.2,0.0,30.04,29.9,0.0
8/18/2024,94.3,83.5,72.1,59.4,54.1,47.3,63.0,38.0,22.0,17.0,5.2,0.0,29.96,29.88,0.0
8/19/2024,96.4,82.0,69.1,55.6,49.8,43.0,53.0,34.0,23.0,20.6,3.5,0.0,29.98,29.86,0.0
8/20/2024,97.9,84.8,68.4,52.7,47.6,40.6,45.0,28.0,20.0,12.5,2.4,0.0,29.96,29.86,0.0
8/21/2024,98.4,84.4,72.3,61.0,51.6,43.7,46.0,33.0,19.0,13.4,3.4,0.0,30.02,29.88,0.0
8/22/2024,97.2,84.7,71.4,61.0,52.5,39.0,52.0,35.0,19.0,19.7,3.7,0.0,29.97,29.87,0.0
8/23/2024,97.7,85.3,71.4,57.6,49.4,40.5,43.0,30.0,19.0,19.2,4.1,0.0,29.97,29.86,0.0
8/24/2024,94.8,83.4,73.4,62.4,54.6,44.6,57.0,39.0,21.0,17.5,3.9,0.0,29.94,29.87,0.0
8/25/2024,95.7,82.0,68.5,59.5,54.5,47.5,61.0,41.0,21.0,13.4,3.9,0.0,30.01,29.9,0.0
8/26/2024,93.9,81.1,72.0,65.5,58.8,48.0,68.0,48.0,30.0,12.8,2.8,0.0,30.03,29.91,0.0
8/27/2024,96.1,83.3,69.4,62.4,51.8,43.9,56.0,35.0,20.0,18.3,3.4,0.0,29.98,29.86,0.0
8/28/2024,97.2,83.5,68.7,55.6,49.9,44.6,47.0,32.0,23.0,14.5,3.2,0.0,29.94,29.83,0.0
8/29/2024,85.1,75.1,65.8,69.1,63.0,51.4,96.0,69.0,33.0,13.9,3.3,0.0,29.99,29.87,1.25
8/30/2024,86.0,76.1,70.7,68.0,64.6,61.9,81.0,68.0,47.0,13.4,3.2,0.0,29.99,29.85,0.0
8/31/2024,84.7,74.0,67.6,68.9,61.6,57.4,91.0,66.0,48.0,12.3,3.6,0.0,29.97,29.86,0.17
9/1/2024,88.5,76.0,66.7,68.4,61.5,52.3,93.0,65.0,33.0,13.4,2.3,0.0,29.94,29.84,0.0
9/2/2024,89.6,78.2,65.8,64.8,55.2,49.5,72.0,47.0,27.0,18.1,3.4,0.0,29.91,29.78,0.0
9/3/2024,87.8,76.8,68.2,64.9,57.8,45.5,79.0,55.0,24.0,13.4,3.3,0.0,29.9,29.82,0.0
9/4/2024,84.0,73.1,64.6,60.3,55.1,46.8,76.0,56.0,29.0,17.5,3.8,0.0,29.96,29.88,0.0
9/5/2024,81.3,69.3,59.7,52.5,49.4,46.4,68.0,50.0,35.0,10.7,2.9,0.0,29.94,29.66,0.0
9/6/2024,78.4,68.0,58.6,48.9,39.2,16.2,65.0,39.0,10.0,18.3,5.7,0.0,29.71,29.63,0.0
9/7/2024,79.3,66.4,53.8,46.4,42.4,36.7,66.0,44.0,23.0,14.3,4.8,0.0,29.85,29.7,0.0
9/8/2024,82.2,69.8,56.7,50.7,45.8,39.6,67.0,44.0,29.0,15.0,3.5,0.0,29.96,29.81,0.0
9/9/2024,85.8,72.5,58.6,46.2,42.5,39.0,55.0,35.0,22.0,11.6,2.3,0.0,30.06,29.96,0.0
9/10/2024,89.4,73.7,57.9,51.8,46.0,40.8,59.0,39.0,22.0,11.6,2.0,0.0,30.05,29.93,0.0
9/11/2024,86.2,74.9,63.7,48.4,40.8,28.4,49.0,31.0,13.0,18.1,3.9,0.0,30.01,29.93,0.0
9/12/2024,83.3,71.6,62.4,53.1,48.5,40.3,63.0,45.0,29.0,20.1,4.9,0.0,30.02,29.94,0.0
9/13/2024,75.7,65.2,54.7,50.5,44.5,38.8,75.0,49.0,29.0,14.3,3.1,0.0,30.13,30.0,0.0
9/14/2024,82.8,67.2,56.1,52.2,44.5,37.0,58.0,45.0,29.0,9.8,1.9,0.0,30.17,30.05,0.0
9/15/2024,88.5,72.0,54.9,45.5,38.6,29.7,62.0,33.0,15.0,10.3,2.0,0.0,30.09,29.97,0.0
9/16/2024,90.3,72.2,56.3,37.2,31.2,26.4,38.0,23.0,12.0,8.3,1.6,0.0,30.04,29.9,0.0
9/17/2024,80.8,69.1,57.7,41.9,38.4,35.4,48.0,33.0,21.0,13.4,2.7,0.0,29.96,29.78,0.0
9/18/2024,82.4,70.4,60.8,56.5,49.6,38.1,66.0,49.0,28.0,11.9,3.0,0.0,29.89,29.8,0.0
9/19/2024,75.0,65.3,59.7,61.5,56.4,53.2,88.0,73.0,55.0,11.2,2.9,0.0,29.93,29.84,0.11
9/20/2024,72.0,62.9,58.3,60.6,57.1,55.2,94.0,82.0,60.0,12.5,1.8,0.0,29.94,29.85,0.2
9/21/2024,74.7,66.1,59.5,62.1,57.7,52.3,96.0,76.0,47.0,14.3,3.0,0.0,29.91,29.82,0.0
9/22/2024,75.7,65.5,53.8,55.4,50.8,44.6,90.0,62.0,34.0,19.2,3.8,0.0,29.96,29.89,0.0
9/23/2024,76.5,66.5,56.8,52.0,47.8,36.7,72.0,52.0,35.0,13.4,4.0,0.0,29.97,29.87,0.0
9/24/2024,69.4,63.0,54.7,51.3,42.8,35.8,72.0,48.0,36.0,13.0,4.3,0.0,29.96,29.88,0.0
9/25/2024,72.7,64.4,58.8,64.0,58.3,51.1,92.0,81.0,66.0,21.9,5.8,0.0,29.96,29.89,0.0
9/26/2024,71.4,66.7,62.6,63.3,59.3,56.7,85.0,77.0,61.0,27.5,9.9,0.0,29.92,29.83,0.0
9/27/2024,70.7,61.5,54.7,58.1,44.0,32.9,87.0,55.0,33.0,20.4,4.8,0.0,30.09,29.91,0.0
9/28/2024,71.2,58.2,45.7,41.0,34.7,26.6,70.0,44.0,20.0,14.3,1.7,0.0,30.19,30.09,0.0
9/29/2024,78.6,61.0,45.7,46.0,36.4,29.7,59.0,42.0,22.0,10.5,1.7,0.0,30.18,30.08,0.0
9/30/2024,84.6,68.3,54.5,41.9,38.0,32.9,52.0,35.0,19.0,9.2,1.7,0.0,30.13,30.01,0.0
